,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,accuracy,onset,duration,no_response,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,size_final_tally
191,,size_choice,,html-keyboard-response,191,345027,0.0-1.0-258.0,0,0,47956,,891.0,,,68.0,64.0,64.0,2.0,3500.0,M-XL,1.0,XL,M,4.0,2.0,crane,coffeemaker,crane5,coffeemaker2,164.0,61.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane1.jpg,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker12.jpg,1.0,202.891,0.891,0.0,1.0,crane,coffeemaker,XL,M,4.0,2.0,crane5,coffeemaker2,
192,,size_choice_confirmation,,html-keyboard-response,192,345641,0.0-1.0-259.0-0.0,0,0,47956,,,,,,64.0,,,,,,,,,,,,,,,,,,,203.5,0.609,,,,,,,,,,,
193,,iti,,html-keyboard-response,193,349143,0.0-1.0-260.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,207.0,3.5,,,,,,,,,,,
194,,size_choice,,html-keyboard-response,194,350219,0.0-1.0-262.0,0,0,47956,,1073.0,,,75.0,65.0,65.0,2.0,1500.0,XL-XL,,XL,XL,4.0,4.0,tractor,van,tractor9,van6,188.0,195.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor9.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van2.jpg,,208.073,1.073,0.0,0.0,van,tractor,XL,XL,4.0,4.0,van6,tractor9,
195,,size_choice_confirmation,,html-keyboard-response,195,350650,0.0-1.0-263.0-0.0,0,0,47956,,,,,,65.0,,,,,,,,,,,,,,,,,,,208.5,0.427,,,,,,,,,,,
196,,iti,,html-keyboard-response,196,352154,0.0-1.0-264.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,210.0,1.5,,,,,,,,,,,
197,,size_choice,,html-keyboard-response,197,353044,0.0-1.0-266.0,0,0,47956,,887.0,,,75.0,66.0,66.0,2.0,2000.0,S-M,0.0,S,M,1.0,2.0,teabag,hairdryer,teabag6,hairdryer1,135.0,70.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag6.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer11.jpg,1.0,210.887,0.887,0.0,0.0,hairdryer,teabag,M,S,2.0,1.0,hairdryer1,teabag6,
198,,size_choice_confirmation,,html-keyboard-response,198,353661,0.0-1.0-267.0-0.0,0,0,47956,,,,,,66.0,,,,,,,,,,,,,,,,,,,211.5,0.613,,,,,,,,,,,
199,,iti,,html-keyboard-response,199,355663,0.0-1.0-268.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,213.5,2.0,,,,,,,,,,,
200,,size_choice,,html-keyboard-response,200,357166,0.0-1.0-270.0,0,0,47956,,,,,,67.0,67.0,2.0,1500.0,S-L,1.0,L,S,3.0,1.0,garbagecan,die,garbagecan8,die7,37.0,106.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan13.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die4.jpg,,215.0,1.5,1.0,,,,,,,,,,
201,,iti,,html-keyboard-response,201,358670,0.0-1.0-272.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,216.5,1.5,,,,,,,,,,,
202,,size_choice,,html-keyboard-response,202,359875,0.0-1.0-274.0,0,0,47956,,1202.0,,,75.0,68.0,68.0,2.0,1500.0,S-M,0.0,S,M,1.0,2.0,thread,basketball,thread1,basketball2,140.0,51.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball8.jpg,1.0,217.702,1.202,0.0,0.0,basketball,thread,M,S,2.0,1.0,basketball2,thread1,
203,,size_choice_confirmation,,html-keyboard-response,203,360177,0.0-1.0-275.0-0.0,0,0,47956,,,,,,68.0,,,,,,,,,,,,,,,,,,,218.0,0.298,,,,,,,,,,,
204,,iti,,html-keyboard-response,204,361679,0.0-1.0-276.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,219.5,1.5,,,,,,,,,,,
205,,size_choice,,html-keyboard-response,205,362787,0.0-1.0-278.0,0,0,47956,,1104.0,,,75.0,69.0,69.0,2.0,1000.0,S-L,0.0,S,L,1.0,3.0,die,dishwasher,die8,dishwasher3,107.0,22.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die5.jpg,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher8.jpg,1.0,220.604,1.104,0.0,0.0,dishwasher,die,L,S,3.0,1.0,dishwasher3,die8,
206,,size_choice_confirmation,,html-keyboard-response,206,363189,0.0-1.0-279.0-0.0,0,0,47956,,,,,,69.0,,,,,,,,,,,,,,,,,,,221.0,0.396,,,,,,,,,,,
207,,iti,,html-keyboard-response,207,364191,0.0-1.0-280.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,222.0,1.0,,,,,,,,,,,
208,,size_choice,,html-keyboard-response,208,364908,0.0-1.0-282.0,0,0,47956,,713.0,,,68.0,70.0,70.0,2.0,1500.0,S-XL,1.0,XL,S,4.0,1.0,van,thread,van1,thread9,190.0,148.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread8.jpg,1.0,222.713,0.713,0.0,1.0,van,thread,XL,S,4.0,1.0,van1,thread9,
209,,size_choice_confirmation,,html-keyboard-response,209,365699,0.0-1.0-283.0-0.0,0,0,47956,,,,,,70.0,,,,,,,,,,,,,,,,,,,223.5,0.787,,,,,,,,,,,
210,,iti,,html-keyboard-response,210,367203,0.0-1.0-284.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,225.0,1.5,,,,,,,,,,,
211,,size_choice,,html-keyboard-response,211,368068,0.0-1.0-286.0,0,0,47956,,861.0,,,75.0,71.0,71.0,2.0,3500.0,M-L,0.0,M,L,2.0,3.0,basketball,deskchair,basketball9,deskchair2,58.0,11.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball5.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair8.jpg,1.0,225.861,0.861,0.0,0.0,deskchair,basketball,L,M,3.0,2.0,deskchair2,basketball9,
212,,size_choice_confirmation,,html-keyboard-response,212,368711,0.0-1.0-287.0-0.0,0,0,47956,,,,,,71.0,,,,,,,,,,,,,,,,,,,226.5,0.639,,,,,,,,,,,
213,,iti,,html-keyboard-response,213,372214,0.0-1.0-288.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,230.0,3.5,,,,,,,,,,,
214,,size_choice,,html-keyboard-response,214,372979,0.0-1.0-290.0,0,0,47956,,761.0,,,68.0,72.0,72.0,2.0,1000.0,L-XL,1.0,XL,L,4.0,3.0,car,deskchair,car9,deskchair4,158.0,13.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car15.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair6.jpg,1.0,230.761,0.761,0.0,1.0,car,deskchair,XL,L,4.0,3.0,car9,deskchair4,
215,,size_choice_confirmation,,html-keyboard-response,215,373726,0.0-1.0-291.0-0.0,0,0,47956,,,,,,72.0,,,,,,,,,,,,,,,,,,,231.5,0.739,,,,,,,,,,,
216,,iti,,html-keyboard-response,216,374728,0.0-1.0-292.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,232.5,1.0,,,,,,,,,,,
217,,size_choice,,html-keyboard-response,217,375700,0.0-1.0-294.0,0,0,47956,,968.0,,,75.0,73.0,73.0,2.0,1500.0,M-M,,M,M,2.0,2.0,hairdryer,basketball,hairdryer3,basketball3,72.0,52.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer17.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball10.jpg,,233.468,0.968,0.0,0.0,basketball,hairdryer,M,M,2.0,2.0,basketball3,hairdryer3,
218,,size_choice_confirmation,,html-keyboard-response,218,376236,0.0-1.0-295.0-0.0,0,0,47956,,,,,,73.0,,,,,,,,,,,,,,,,,,,234.0,0.532,,,,,,,,,,,
219,,iti,,html-keyboard-response,219,377738,0.0-1.0-296.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,235.5,1.5,,,,,,,,,,,
220,,size_choice,,html-keyboard-response,220,378394,0.0-1.0-298.0,0,0,47956,,653.0,,,75.0,74.0,74.0,2.0,1500.0,S-XL,0.0,S,XL,1.0,4.0,paperclip,crane,paperclip10,crane1,119.0,160.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip10.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane7.jpg,1.0,236.153,0.653,0.0,0.0,crane,paperclip,XL,S,4.0,1.0,crane1,paperclip10,
221,,size_choice_confirmation,,html-keyboard-response,221,379245,0.0-1.0-299.0-0.0,0,0,47956,,,,,,74.0,,,,,,,,,,,,,,,,,,,237.0,0.847,,,,,,,,,,,
222,,iti,,html-keyboard-response,222,380749,0.0-1.0-300.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,238.5,1.5,,,,,,,,,,,
223,,size_choice,,html-keyboard-response,223,381754,0.0-1.0-302.0,0,0,47956,,998.0,,,68.0,75.0,75.0,2.0,1000.0,M-L,1.0,L,M,3.0,2.0,cooler,ketchup,cooler5,ketchup10,4.0,99.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler10.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup6.jpg,1.0,239.498,0.998,0.0,1.0,cooler,ketchup,L,M,3.0,2.0,cooler5,ketchup10,
224,,size_choice_confirmation,,html-keyboard-response,224,382259,0.0-1.0-303.0-0.0,0,0,47956,,,,,,75.0,,,,,,,,,,,,,,,,,,,240.0,0.502,,,,,,,,,,,
225,,iti,,html-keyboard-response,225,383261,0.0-1.0-304.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,241.0,1.0,,,,,,,,,,,
226,,size_choice,,html-keyboard-response,226,384563,0.0-1.0-306.0,0,0,47956,,1299.0,,,75.0,76.0,76.0,2.0,3000.0,S-S,,S,S,1.0,1.0,screws,die,screws7,die4,126.0,103.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die2.jpg,,242.299,1.299,0.0,0.0,die,screws,S,S,1.0,1.0,die4,screws7,
227,,size_choice_confirmation,,html-keyboard-response,227,384769,0.0-1.0-307.0-0.0,0,0,47956,,,,,,76.0,,,,,,,,,,,,,,,,,,,242.5,0.201,,,,,,,,,,,
228,,iti,,html-keyboard-response,228,387772,0.0-1.0-308.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,245.5,3.0,,,,,,,,,,,
229,,size_choice,,html-keyboard-response,229,389012,0.0-1.0-310.0,0,0,47956,,1236.0,,,68.0,77.0,77.0,2.0,1000.0,L-L,,L,L,3.0,3.0,mailbox,cooler,mailbox1,cooler2,40.0,1.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox3.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler9.jpg,,246.736,1.236,0.0,1.0,mailbox,cooler,L,L,3.0,3.0,mailbox1,cooler2,
230,,size_choice_confirmation,,html-keyboard-response,230,389280,0.0-1.0-311.0-0.0,0,0,47956,,,,,,77.0,,,,,,,,,,,,,,,,,,,247.0,0.264,,,,,,,,,,,
231,,iti,,html-keyboard-response,231,390282,0.0-1.0-312.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,248.0,1.0,,,,,,,,,,,
232,,size_choice,,html-keyboard-response,232,391235,0.0-1.0-314.0,0,0,47956,,950.0,,,68.0,78.0,78.0,2.0,1000.0,S-L,1.0,L,S,3.0,1.0,cooler,paperclip,cooler8,paperclip6,7.0,115.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip6.jpg,1.0,248.95,0.95,0.0,1.0,cooler,paperclip,L,S,3.0,1.0,cooler8,paperclip6,
233,,size_choice_confirmation,,html-keyboard-response,233,391790,0.0-1.0-315.0-0.0,0,0,47956,,,,,,78.0,,,,,,,,,,,,,,,,,,,249.5,0.55,,,,,,,,,,,
234,,iti,,html-keyboard-response,234,392792,0.0-1.0-316.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,250.5,1.0,,,,,,,,,,,
235,,size_choice,,html-keyboard-response,235,393483,0.0-1.0-318.0,0,0,47956,,687.0,,,75.0,79.0,79.0,2.0,3000.0,S-XL,0.0,S,XL,1.0,4.0,paperclip,crane,paperclip3,crane2,112.0,161.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip1.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane6.jpg,1.0,251.187,0.687,0.0,0.0,crane,paperclip,XL,S,4.0,1.0,crane2,paperclip3,
236,,size_choice_confirmation,,html-keyboard-response,236,394301,0.0-1.0-319.0-0.0,0,0,47956,,,,,,79.0,,,,,,,,,,,,,,,,,,,252.0,0.813,,,,,,,,,,,
237,,iti,,html-keyboard-response,237,397303,0.0-1.0-320.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,255.0,3.0,,,,,,,,,,,
238,,size_choice,,html-keyboard-response,238,398075,0.0-1.0-322.0,0,0,47956,,769.0,,,75.0,80.0,80.0,2.0,1000.0,M-XL,0.0,M,XL,2.0,4.0,ketchup,van,ketchup1,van2,90.0,191.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup8.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van4.jpg,1.0,255.769,0.769,0.0,0.0,van,ketchup,XL,M,4.0,2.0,van2,ketchup1,
239,,size_choice_confirmation,,html-keyboard-response,239,398811,0.0-1.0-323.0-0.0,0,0,47956,,,,,,80.0,,,,,,,,,,,,,,,,,,,256.5,0.731,,,,,,,,,,,
240,,iti,,html-keyboard-response,240,399814,0.0-1.0-324.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,257.5,1.0,,,,,,,,,,,
241,,size_choice,,html-keyboard-response,241,400643,0.0-1.0-326.0,0,0,47956,,826.0,,,75.0,81.0,81.0,2.0,3000.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,tractor,coffeemaker6,tractor3,65.0,182.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker8.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor5.jpg,1.0,258.326,0.826,0.0,0.0,tractor,coffeemaker,XL,M,4.0,2.0,tractor3,coffeemaker6,
242,,size_choice_confirmation,,html-keyboard-response,242,401325,0.0-1.0-327.0-0.0,0,0,47956,,,,,,81.0,,,,,,,,,,,,,,,,,,,259.0,0.674,,,,,,,,,,,
243,,iti,,html-keyboard-response,243,404329,0.0-1.0-328.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,262.0,3.0,,,,,,,,,,,
244,,size_choice,,html-keyboard-response,244,405507,0.0-1.0-330.0,0,0,47956,,1174.0,,,68.0,82.0,82.0,2.0,1000.0,M-L,1.0,L,M,3.0,2.0,dishwasher,basketball,dishwasher6,basketball10,25.0,59.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher6.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball4.jpg,1.0,263.174,1.174,0.0,1.0,dishwasher,basketball,L,M,3.0,2.0,dishwasher6,basketball10,
245,,size_choice_confirmation,,html-keyboard-response,245,405838,0.0-1.0-331.0-0.0,0,0,47956,,,,,,82.0,,,,,,,,,,,,,,,,,,,263.5,0.326,,,,,,,,,,,
246,,iti,,html-keyboard-response,246,406841,0.0-1.0-332.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,264.5,1.0,,,,,,,,,,,
247,,size_choice,,html-keyboard-response,247,407555,0.0-1.0-334.0,0,0,47956,,710.0,,,68.0,83.0,83.0,2.0,1000.0,M-XL,1.0,XL,M,4.0,2.0,van,hairdryer,van8,hairdryer9,197.0,78.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van10.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer5.jpg,1.0,265.21,0.71,0.0,1.0,van,hairdryer,XL,M,4.0,2.0,van8,hairdryer9,
248,,size_choice_confirmation,,html-keyboard-response,248,408350,0.0-1.0-335.0-0.0,0,0,47956,,,,,,83.0,,,,,,,,,,,,,,,,,,,266.0,0.79,,,,,,,,,,,
249,,iti,,html-keyboard-response,249,409353,0.0-1.0-336.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,267.0,1.0,,,,,,,,,,,
250,,size_choice,,html-keyboard-response,250,410338,0.0-1.0-338.0,0,0,47956,,978.0,,,75.0,84.0,84.0,2.0,1000.0,XL-XL,,XL,XL,4.0,4.0,tractor,dumptruck,tractor5,dumptruck3,184.0,172.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor1.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck10.jpg,,267.978,0.978,0.0,0.0,dumptruck,tractor,XL,XL,4.0,4.0,dumptruck3,tractor5,
251,,size_choice_confirmation,,html-keyboard-response,251,410862,0.0-1.0-339.0-0.0,0,0,47956,,,,,,84.0,,,,,,,,,,,,,,,,,,,268.5,0.522,,,,,,,,,,,
252,,iti,,html-keyboard-response,252,411865,0.0-1.0-340.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,269.5,1.0,,,,,,,,,,,
253,,size_choice,,html-keyboard-response,253,412988,0.0-1.0-342.0,0,0,47956,,1118.0,,,68.0,85.0,85.0,2.0,1000.0,M-L,1.0,L,M,3.0,2.0,mailbox,basketball,mailbox7,basketball1,46.0,50.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball9.jpg,1.0,270.618,1.118,0.0,1.0,mailbox,basketball,L,M,3.0,2.0,mailbox7,basketball1,
254,,size_choice_confirmation,,html-keyboard-response,254,413375,0.0-1.0-343.0-0.0,0,0,47956,,,,,,85.0,,,,,,,,,,,,,,,,,,,271.0,0.382,,,,,,,,,,,
255,,iti,,html-keyboard-response,255,414379,0.0-1.0-344.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,272.0,1.0,,,,,,,,,,,
256,,size_choice,,html-keyboard-response,256,415179,0.0-1.0-346.0,0,0,47956,,796.0,,,68.0,86.0,86.0,2.0,1500.0,S-XL,1.0,XL,S,4.0,1.0,dumptruck,screws,dumptruck6,screws8,175.0,127.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck2.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws10.jpg,1.0,272.796,0.796,0.0,1.0,dumptruck,screws,XL,S,4.0,1.0,dumptruck6,screws8,
257,,size_choice_confirmation,,html-keyboard-response,257,415887,0.0-1.0-347.0-0.0,0,0,47956,,,,,,86.0,,,,,,,,,,,,,,,,,,,273.5,0.704,,,,,,,,,,,
258,,iti,,html-keyboard-response,258,417388,0.0-1.0-348.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,275.0,1.5,,,,,,,,,,,
259,,size_choice,,html-keyboard-response,259,418114,0.0-1.0-350.0,0,0,47956,,722.0,,,68.0,87.0,87.0,2.0,1500.0,L-XL,1.0,XL,L,4.0,3.0,car,deskchair,car7,deskchair8,156.0,17.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car13.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair1.jpg,1.0,275.722,0.722,0.0,1.0,car,deskchair,XL,L,4.0,3.0,car7,deskchair8,
260,,size_choice_confirmation,,html-keyboard-response,260,418898,0.0-1.0-351.0-0.0,0,0,47956,,,,,,87.0,,,,,,,,,,,,,,,,,,,276.5,0.778,,,,,,,,,,,
261,,iti,,html-keyboard-response,261,420400,0.0-1.0-352.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,278.0,1.5,,,,,,,,,,,
262,,size_choice,,html-keyboard-response,262,421547,0.0-1.0-354.0,0,0,47956,,1143.0,,,68.0,88.0,88.0,2.0,1000.0,M-L,1.0,L,M,3.0,2.0,garbagecan,hairdryer,garbagecan10,hairdryer7,39.0,76.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan11.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer3.jpg,1.0,279.143,1.143,0.0,1.0,garbagecan,hairdryer,L,M,3.0,2.0,garbagecan10,hairdryer7,
263,,size_choice_confirmation,,html-keyboard-response,263,421909,0.0-1.0-355.0-0.0,0,0,47956,,,,,,88.0,,,,,,,,,,,,,,,,,,,279.5,0.357,,,,,,,,,,,
264,,iti,,html-keyboard-response,264,422911,0.0-1.0-356.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,280.5,1.0,,,,,,,,,,,
265,,size_choice,,html-keyboard-response,265,423476,0.0-1.0-358.0,0,0,47956,,562.0,,,75.0,89.0,89.0,2.0,2000.0,M-XL,0.0,M,XL,2.0,4.0,handsaw,car,handsaw5,car10,84.0,159.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw1.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car9.jpg,1.0,281.062,0.562,0.0,0.0,car,handsaw,XL,M,4.0,2.0,car10,handsaw5,
266,,size_choice_confirmation,,html-keyboard-response,266,424421,0.0-1.0-359.0-0.0,0,0,47956,,,,,,89.0,,,,,,,,,,,,,,,,,,,282.0,0.938,,,,,,,,,,,
267,,iti,,html-keyboard-response,267,426423,0.0-1.0-360.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,284.0,2.0,,,,,,,,,,,0.89
268,,size_final_tally,,html-keyboard-response,268,434300,0.0-2.0,0,0,47956,,7870.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
