,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,onset,duration,no_response,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,total_bonus_tally
247,,rl_choice,,html-keyboard-response,247,362158,0.0-1.0-352.0,0,0,46320,,,,,,50.0,50.0,2.0,easy,1000.0,1500.0,1.0,80.0,20.0,80.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,61.5,1.5,1.0,,,,,,,,
248,,rl_choice_warning,,html-keyboard-response,248,363162,0.0-1.0-354.0-0.0,1,0,46320,,,,,,50.0,,2.0,,,,,,,,,,,,,62.5,1.0,,,,,,,,,
249,,isi,,html-keyboard-response,249,364666,0.0-1.0-355.0,0,0,46320,,,,,,50.0,,2.0,,,,,,,,,,,,,64.0,1.5,,,,,,,,,
250,,iti,,html-keyboard-response,250,365666,0.0-1.0-357.0,0,0,46320,,,,,,50.0,,2.0,,,,,,,,,,,,,65.0,1.0,,,,,,,,,
251,,rl_choice,,html-keyboard-response,251,366517,0.0-1.0-359.0,0,0,46320,,847.0,,,68.0,51.0,51.0,2.0,easy,1000.0,2000.0,0.0,20.0,80.0,0.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,65.847,0.847,0.0,1.0,20.0,80.0,0.0,100.0,A,B,
252,,rl_choice_confirmation,,html-keyboard-response,252,367173,0.0-1.0-360.0-0.0,0,0,46320,,,,,,51.0,,2.0,,,,,,,,,,,,,66.5,0.653,,,,,,,,,
253,,isi,,html-keyboard-response,253,369175,0.0-1.0-362.0,0,0,46320,,,,,,51.0,,2.0,,,,,,,,,,,,,68.5,2.0,,,,,,,,,
254,,feedback,,html-keyboard-response,254,370182,0.0-1.0-363.0-0.0,0,0,46320,,,,,,51.0,,2.0,,,,,,,,,,,,,69.5,1.0,,,,,,,,,
255,,iti,,html-keyboard-response,255,371183,0.0-1.0-364.0,0,0,46320,,,,,,51.0,,2.0,,,,,,,,,,,,,70.5,1.0,,,,,,,,,
256,,rl_choice,,html-keyboard-response,256,372147,0.0-1.0-366.0,0,0,46320,,958.0,,,75.0,52.0,52.0,2.0,easy,3000.0,1500.0,0.0,20.0,80.0,40.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,71.458,0.958,0.0,0.0,80.0,20.0,80.0,40.0,B,A,
257,,rl_choice_confirmation,,html-keyboard-response,257,372693,0.0-1.0-367.0-0.0,0,0,46320,,,,,,52.0,,2.0,,,,,,,,,,,,,72.0,0.542,,,,,,,,,
258,,isi,,html-keyboard-response,258,374196,0.0-1.0-369.0,0,0,46320,,,,,,52.0,,2.0,,,,,,,,,,,,,73.5,1.5,,,,,,,,,
259,,feedback,,html-keyboard-response,259,375208,0.0-1.0-370.0-0.0,0,0,46320,,,,,,52.0,,2.0,,,,,,,,,,,,,74.5,1.0,,,,,,,,,
260,,iti,,html-keyboard-response,260,378211,0.0-1.0-371.0,0,0,46320,,,,,,52.0,,2.0,,,,,,,,,,,,,77.5,3.0,,,,,,,,,
261,,rl_choice,,html-keyboard-response,261,379716,0.0-1.0-373.0,0,0,46320,,,,,,53.0,53.0,2.0,hard,2000.0,1000.0,1.0,60.0,40.0,60.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,79.0,1.5,1.0,,,,,,,,
262,,rl_choice_warning,,html-keyboard-response,262,380718,0.0-1.0-375.0-0.0,1,0,46320,,,,,,53.0,,2.0,,,,,,,,,,,,,80.0,1.0,,,,,,,,,
263,,isi,,html-keyboard-response,263,381720,0.0-1.0-376.0,0,0,46320,,,,,,53.0,,2.0,,,,,,,,,,,,,81.0,1.0,,,,,,,,,
264,,iti,,html-keyboard-response,264,383723,0.0-1.0-378.0,0,0,46320,,,,,,53.0,,2.0,,,,,,,,,,,,,83.0,2.0,,,,,,,,,
265,,rl_choice,,html-keyboard-response,265,384875,0.0-1.0-380.0,0,0,46320,,1147.0,,,75.0,54.0,54.0,2.0,easy,2000.0,1500.0,0.0,20.0,80.0,0.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,84.147,1.147,0.0,0.0,80.0,20.0,100.0,0.0,B,A,
266,,rl_choice_confirmation,,html-keyboard-response,266,385231,0.0-1.0-381.0-0.0,0,0,46320,,,,,,54.0,,2.0,,,,,,,,,,,,,84.5,0.353,,,,,,,,,
267,,isi,,html-keyboard-response,267,386733,0.0-1.0-383.0,0,0,46320,,,,,,54.0,,2.0,,,,,,,,,,,,,86.0,1.5,,,,,,,,,
268,,feedback,,html-keyboard-response,268,387738,0.0-1.0-384.0-0.0,0,0,46320,,,,,,54.0,,2.0,,,,,,,,,,,,,87.0,1.0,,,,,,,,,
269,,iti,,html-keyboard-response,269,389741,0.0-1.0-385.0,0,0,46320,,,,,,54.0,,2.0,,,,,,,,,,,,,89.0,2.0,,,,,,,,,
270,,rl_choice,,html-keyboard-response,270,390883,0.0-1.0-387.0,0,0,46320,,1138.0,,,75.0,55.0,55.0,2.0,easy,1000.0,1000.0,0.0,20.0,80.0,40.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,90.138,1.138,0.0,0.0,80.0,20.0,100.0,40.0,B,A,
271,,rl_choice_confirmation,,html-keyboard-response,271,391263,0.0-1.0-388.0-0.0,0,0,46320,,,,,,55.0,,2.0,,,,,,,,,,,,,90.5,0.362,,,,,,,,,
272,,isi,,html-keyboard-response,272,392265,0.0-1.0-390.0,0,0,46320,,,,,,55.0,,2.0,,,,,,,,,,,,,91.5,1.0,,,,,,,,,
273,,feedback,,html-keyboard-response,273,393271,0.0-1.0-391.0-0.0,0,0,46320,,,,,,55.0,,2.0,,,,,,,,,,,,,92.5,1.0,,,,,,,,,
274,,iti,,html-keyboard-response,274,394286,0.0-1.0-392.0,0,0,46320,,,,,,55.0,,2.0,,,,,,,,,,,,,93.5,1.0,,,,,,,,,
275,,rl_choice,,html-keyboard-response,275,395192,0.0-1.0-394.0,0,0,46320,,903.0,,,68.0,56.0,56.0,2.0,hard,2000.0,1000.0,1.0,60.0,40.0,60.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,94.403,0.903,0.0,1.0,60.0,40.0,60.0,20.0,D,C,
276,,rl_choice_confirmation,,html-keyboard-response,276,395833,0.0-1.0-395.0-0.0,0,0,46320,,,,,,56.0,,2.0,,,,,,,,,,,,,95.0,0.597,,,,,,,,,
277,,isi,,html-keyboard-response,277,396835,0.0-1.0-397.0,0,0,46320,,,,,,56.0,,2.0,,,,,,,,,,,,,96.0,1.0,,,,,,,,,
278,,feedback,,html-keyboard-response,278,397837,0.0-1.0-398.0-0.0,0,0,46320,,,,,,56.0,,2.0,,,,,,,,,,,,,97.0,1.0,,,,,,,,,
279,,iti,,html-keyboard-response,279,399840,0.0-1.0-399.0,0,0,46320,,,,,,56.0,,2.0,,,,,,,,,,,,,99.0,2.0,,,,,,,,,
280,,rl_choice,,html-keyboard-response,280,400714,0.0-1.0-401.0,0,0,46320,,871.0,,,75.0,57.0,57.0,2.0,easy,1000.0,2000.0,1.0,80.0,20.0,80.0,0.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,99.871,0.871,0.0,0.0,20.0,80.0,0.0,80.0,A,B,
281,,rl_choice_confirmation,,html-keyboard-response,281,401347,0.0-1.0-402.0-0.0,0,0,46320,,,,,,57.0,,2.0,,,,,,,,,,,,,100.5,0.629,,,,,,,,,
282,,isi,,html-keyboard-response,282,403352,0.0-1.0-404.0,0,0,46320,,,,,,57.0,,2.0,,,,,,,,,,,,,102.5,2.0,,,,,,,,,
283,,feedback,,html-keyboard-response,283,404357,0.0-1.0-405.0-0.0,0,0,46320,,,,,,57.0,,2.0,,,,,,,,,,,,,103.5,1.0,,,,,,,,,
284,,iti,,html-keyboard-response,284,405361,0.0-1.0-406.0,0,0,46320,,,,,,57.0,,2.0,,,,,,,,,,,,,104.5,1.0,,,,,,,,,
285,,rl_choice,,html-keyboard-response,285,406443,0.0-1.0-408.0,0,0,46320,,1079.0,,,68.0,58.0,58.0,2.0,hard,1000.0,1500.0,1.0,60.0,40.0,60.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,105.579,1.079,0.0,1.0,60.0,40.0,60.0,60.0,D,C,
286,,rl_choice_confirmation,,html-keyboard-response,286,406990,0.0-1.0-409.0-0.0,0,0,46320,,,,,,58.0,,2.0,,,,,,,,,,,,,106.0,0.421,,,,,,,,,
287,,isi,,html-keyboard-response,287,408493,0.0-1.0-411.0,0,0,46320,,,,,,58.0,,2.0,,,,,,,,,,,,,107.5,1.5,,,,,,,,,
288,,feedback,,html-keyboard-response,288,409496,0.0-1.0-412.0-0.0,0,0,46320,,,,,,58.0,,2.0,,,,,,,,,,,,,108.5,1.0,,,,,,,,,
289,,iti,,html-keyboard-response,289,410498,0.0-1.0-413.0,0,0,46320,,,,,,58.0,,2.0,,,,,,,,,,,,,109.5,1.0,,,,,,,,,
290,,rl_choice,,html-keyboard-response,290,412000,0.0-1.0-415.0,0,0,46320,,,,,,59.0,59.0,2.0,easy,1500.0,3000.0,1.0,80.0,20.0,80.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,111.0,1.5,1.0,,,,,,,,
291,,rl_choice_warning,,html-keyboard-response,291,413008,0.0-1.0-417.0-0.0,1,0,46320,,,,,,59.0,,2.0,,,,,,,,,,,,,112.0,1.0,,,,,,,,,
292,,isi,,html-keyboard-response,292,416011,0.0-1.0-418.0,0,0,46320,,,,,,59.0,,2.0,,,,,,,,,,,,,115.0,3.0,,,,,,,,,
293,,iti,,html-keyboard-response,293,417514,0.0-1.0-420.0,0,0,46320,,,,,,59.0,,2.0,,,,,,,,,,,,,116.5,1.5,,,,,,,,,
294,,rl_choice,,html-keyboard-response,294,418444,0.0-1.0-422.0,0,0,46320,,926.0,,,75.0,60.0,60.0,2.0,hard,1500.0,2000.0,0.0,40.0,60.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,117.426,0.926,0.0,0.0,60.0,40.0,80.0,40.0,D,C,
295,,rl_choice_confirmation,,html-keyboard-response,295,419022,0.0-1.0-423.0-0.0,0,0,46320,,,,,,60.0,,2.0,,,,,,,,,,,,,118.0,0.574,,,,,,,,,
296,,isi,,html-keyboard-response,296,421024,0.0-1.0-425.0,0,0,46320,,,,,,60.0,,2.0,,,,,,,,,,,,,120.0,2.0,,,,,,,,,
297,,feedback,,html-keyboard-response,297,422029,0.0-1.0-426.0-0.0,0,0,46320,,,,,,60.0,,2.0,,,,,,,,,,,,,121.0,1.0,,,,,,,,,
298,,iti,,html-keyboard-response,298,423531,0.0-1.0-427.0,0,0,46320,,,,,,60.0,,2.0,,,,,,,,,,,,,122.5,1.5,,,,,,,,,
299,,rl_choice,,html-keyboard-response,299,424599,0.0-1.0-429.0,0,0,46320,,1066.0,,,68.0,61.0,61.0,2.0,hard,1000.0,1000.0,1.0,60.0,40.0,40.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,123.566,1.066,0.0,1.0,60.0,40.0,40.0,40.0,D,C,
300,,rl_choice_confirmation,,html-keyboard-response,300,425035,0.0-1.0-430.0-0.0,0,0,46320,,,,,,61.0,,2.0,,,,,,,,,,,,,124.0,0.434,,,,,,,,,
301,,isi,,html-keyboard-response,301,426041,0.0-1.0-432.0,0,0,46320,,,,,,61.0,,2.0,,,,,,,,,,,,,125.0,1.0,,,,,,,,,
302,,feedback,,html-keyboard-response,302,427042,0.0-1.0-433.0-0.0,0,0,46320,,,,,,61.0,,2.0,,,,,,,,,,,,,126.0,1.0,,,,,,,,,
303,,iti,,html-keyboard-response,303,428044,0.0-1.0-434.0,0,0,46320,,,,,,61.0,,2.0,,,,,,,,,,,,,127.0,1.0,,,,,,,,,
304,,rl_choice,,html-keyboard-response,304,428994,0.0-1.0-436.0,0,0,46320,,948.0,,,75.0,62.0,62.0,2.0,easy,3000.0,1500.0,0.0,20.0,80.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,127.948,0.948,0.0,0.0,80.0,20.0,80.0,20.0,B,A,
305,,rl_choice_confirmation,,html-keyboard-response,305,429550,0.0-1.0-437.0-0.0,0,0,46320,,,,,,62.0,,2.0,,,,,,,,,,,,,128.5,0.552,,,,,,,,,
306,,isi,,html-keyboard-response,306,431053,0.0-1.0-439.0,0,0,46320,,,,,,62.0,,2.0,,,,,,,,,,,,,130.0,1.5,,,,,,,,,
307,,feedback,,html-keyboard-response,307,432056,0.0-1.0-440.0-0.0,0,0,46320,,,,,,62.0,,2.0,,,,,,,,,,,,,131.0,1.0,,,,,,,,,
308,,iti,,html-keyboard-response,308,435060,0.0-1.0-441.0,0,0,46320,,,,,,62.0,,2.0,,,,,,,,,,,,,134.0,3.0,,,,,,,,,
309,,rl_choice,,html-keyboard-response,309,436115,0.0-1.0-443.0,0,0,46320,,1053.0,,,68.0,63.0,63.0,2.0,hard,1000.0,1500.0,1.0,60.0,40.0,60.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,135.053,1.053,0.0,1.0,60.0,40.0,60.0,40.0,D,C,
310,,rl_choice_confirmation,,html-keyboard-response,310,436569,0.0-1.0-444.0-0.0,0,0,46320,,,,,,63.0,,2.0,,,,,,,,,,,,,135.5,0.447,,,,,,,,,
311,,isi,,html-keyboard-response,311,438070,0.0-1.0-446.0,0,0,46320,,,,,,63.0,,2.0,,,,,,,,,,,,,137.0,1.5,,,,,,,,,
312,,feedback,,html-keyboard-response,312,439085,0.0-1.0-447.0-0.0,0,0,46320,,,,,,63.0,,2.0,,,,,,,,,,,,,138.0,1.0,,,,,,,,,
313,,iti,,html-keyboard-response,313,440086,0.0-1.0-448.0,0,0,46320,,,,,,63.0,,2.0,,,,,,,,,,,,,139.0,1.0,,,,,,,,,
314,,rl_choice,,html-keyboard-response,314,441594,0.0-1.0-450.0,0,0,46320,,,,,,64.0,64.0,2.0,hard,3500.0,1000.0,0.0,40.0,60.0,60.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,140.5,1.5,1.0,,,,,,,,
315,,rl_choice_warning,,html-keyboard-response,315,442597,0.0-1.0-452.0-0.0,1,0,46320,,,,,,64.0,,2.0,,,,,,,,,,,,,141.5,1.0,,,,,,,,,
316,,isi,,html-keyboard-response,316,443600,0.0-1.0-453.0,0,0,46320,,,,,,64.0,,2.0,,,,,,,,,,,,,142.5,1.0,,,,,,,,,
317,,iti,,html-keyboard-response,317,447103,0.0-1.0-455.0,0,0,46320,,,,,,64.0,,2.0,,,,,,,,,,,,,146.0,3.5,,,,,,,,,
318,,rl_choice,,html-keyboard-response,318,448043,0.0-1.0-457.0,0,0,46320,,936.0,,,68.0,65.0,65.0,2.0,easy,1500.0,1000.0,1.0,80.0,20.0,100.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,146.936,0.936,0.0,1.0,80.0,20.0,100.0,40.0,B,A,
319,,rl_choice_confirmation,,html-keyboard-response,319,448609,0.0-1.0-458.0-0.0,0,0,46320,,,,,,65.0,,2.0,,,,,,,,,,,,,147.5,0.564,,,,,,,,,
320,,isi,,html-keyboard-response,320,449650,0.0-1.0-460.0,0,0,46320,,,,,,65.0,,2.0,,,,,,,,,,,,,148.5,1.0,,,,,,,,,
321,,feedback,,html-keyboard-response,321,450653,0.0-1.0-461.0-0.0,0,0,46320,,,,,,65.0,,2.0,,,,,,,,,,,,,149.5,1.0,,,,,,,,,
322,,iti,,html-keyboard-response,322,452156,0.0-1.0-462.0,0,0,46320,,,,,,65.0,,2.0,,,,,,,,,,,,,151.0,1.5,,,,,,,,,
323,,rl_choice,,html-keyboard-response,323,453034,0.0-1.0-464.0,0,0,46320,,876.0,,,68.0,66.0,66.0,2.0,hard,1500.0,3000.0,1.0,60.0,40.0,60.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,151.876,0.876,0.0,1.0,60.0,40.0,60.0,40.0,D,C,
324,,rl_choice_confirmation,,html-keyboard-response,324,453662,0.0-1.0-465.0-0.0,0,0,46320,,,,,,66.0,,2.0,,,,,,,,,,,,,152.5,0.624,,,,,,,,,
325,,isi,,html-keyboard-response,325,456667,0.0-1.0-467.0,0,0,46320,,,,,,66.0,,2.0,,,,,,,,,,,,,155.5,3.0,,,,,,,,,
326,,feedback,,html-keyboard-response,326,457672,0.0-1.0-468.0-0.0,0,0,46320,,,,,,66.0,,2.0,,,,,,,,,,,,,156.5,1.0,,,,,,,,,
327,,iti,,html-keyboard-response,327,459175,0.0-1.0-469.0,0,0,46320,,,,,,66.0,,2.0,,,,,,,,,,,,,158.0,1.5,,,,,,,,,
328,,rl_choice,,html-keyboard-response,328,460072,0.0-1.0-471.0,0,0,46320,,893.0,,,75.0,67.0,67.0,2.0,hard,1500.0,1500.0,0.0,40.0,60.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,158.893,0.893,0.0,0.0,60.0,40.0,80.0,20.0,D,C,
329,,rl_choice_confirmation,,html-keyboard-response,329,460681,0.0-1.0-472.0-0.0,0,0,46320,,,,,,67.0,,2.0,,,,,,,,,,,,,159.5,0.607,,,,,,,,,
330,,isi,,html-keyboard-response,330,462189,0.0-1.0-474.0,0,0,46320,,,,,,67.0,,2.0,,,,,,,,,,,,,161.0,1.5,,,,,,,,,
331,,feedback,,html-keyboard-response,331,463193,0.0-1.0-475.0-0.0,0,0,46320,,,,,,67.0,,2.0,,,,,,,,,,,,,162.0,1.0,,,,,,,,,
332,,iti,,html-keyboard-response,332,464694,0.0-1.0-476.0,0,0,46320,,,,,,67.0,,2.0,,,,,,,,,,,,,163.5,1.5,,,,,,,,,
333,,rl_choice,,html-keyboard-response,333,465609,0.0-1.0-478.0,0,0,46320,,911.0,,,68.0,68.0,68.0,2.0,hard,3000.0,1000.0,1.0,60.0,40.0,60.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,164.411,0.911,0.0,1.0,60.0,40.0,60.0,40.0,D,C,
334,,rl_choice_confirmation,,html-keyboard-response,334,466203,0.0-1.0-479.0-0.0,0,0,46320,,,,,,68.0,,2.0,,,,,,,,,,,,,165.0,0.589,,,,,,,,,
335,,isi,,html-keyboard-response,335,467207,0.0-1.0-481.0,0,0,46320,,,,,,68.0,,2.0,,,,,,,,,,,,,166.0,1.0,,,,,,,,,
336,,feedback,,html-keyboard-response,336,468209,0.0-1.0-482.0-0.0,0,0,46320,,,,,,68.0,,2.0,,,,,,,,,,,,,167.0,1.0,,,,,,,,,
337,,iti,,html-keyboard-response,337,471212,0.0-1.0-483.0,0,0,46320,,,,,,68.0,,2.0,,,,,,,,,,,,,170.0,3.0,,,,,,,,,
338,,rl_choice,,html-keyboard-response,338,472005,0.0-1.0-485.0,0,0,46320,,789.0,,,75.0,69.0,69.0,2.0,easy,1000.0,1000.0,0.0,20.0,80.0,40.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,170.789,0.789,0.0,0.0,80.0,20.0,80.0,40.0,B,A,
339,,rl_choice_confirmation,,html-keyboard-response,339,472720,0.0-1.0-486.0-0.0,0,0,46320,,,,,,69.0,,2.0,,,,,,,,,,,,,171.5,0.711,,,,,,,,,
340,,isi,,html-keyboard-response,340,473722,0.0-1.0-488.0,0,0,46320,,,,,,69.0,,2.0,,,,,,,,,,,,,172.5,1.0,,,,,,,,,
341,,feedback,,html-keyboard-response,341,474875,0.0-1.0-489.0-0.0,0,0,46320,,,,,,69.0,,2.0,,,,,,,,,,,,,173.5,1.0,,,,,,,,,
342,,iti,,html-keyboard-response,342,475879,0.0-1.0-490.0,0,0,46320,,,,,,69.0,,2.0,,,,,,,,,,,,,174.5,1.0,,,,,,,,,
343,,rl_choice,,html-keyboard-response,343,476736,0.0-1.0-492.0,0,0,46320,,851.0,,,68.0,70.0,70.0,2.0,easy,1500.0,1000.0,1.0,80.0,20.0,80.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,175.351,0.851,0.0,1.0,80.0,20.0,80.0,20.0,B,A,
344,,rl_choice_confirmation,,html-keyboard-response,344,477390,0.0-1.0-493.0-0.0,0,0,46320,,,,,,70.0,,2.0,,,,,,,,,,,,,176.0,0.649,,,,,,,,,
345,,isi,,html-keyboard-response,345,478393,0.0-1.0-495.0,0,0,46320,,,,,,70.0,,2.0,,,,,,,,,,,,,177.0,1.0,,,,,,,,,
346,,feedback,,html-keyboard-response,346,479412,0.0-1.0-496.0-0.0,0,0,46320,,,,,,70.0,,2.0,,,,,,,,,,,,,178.0,1.0,,,,,,,,,
347,,iti,,html-keyboard-response,347,480914,0.0-1.0-497.0,0,0,46320,,,,,,70.0,,2.0,,,,,,,,,,,,,179.5,1.5,,,,,,,,,
348,,rl_choice,,html-keyboard-response,348,481775,0.0-1.0-499.0,0,0,46320,,858.0,,,75.0,71.0,71.0,2.0,easy,1500.0,1000.0,0.0,20.0,80.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,180.358,0.858,0.0,0.0,80.0,20.0,60.0,40.0,B,A,
349,,rl_choice_confirmation,,html-keyboard-response,349,482421,0.0-1.0-500.0-0.0,0,0,46320,,,,,,71.0,,2.0,,,,,,,,,,,,,181.0,0.642,,,,,,,,,
350,,isi,,html-keyboard-response,350,483933,0.0-1.0-502.0,0,0,46320,,,,,,71.0,,2.0,,,,,,,,,,,,,182.0,1.0,,,,,,,,,
351,,feedback,,html-keyboard-response,351,484937,0.0-1.0-503.0-0.0,0,0,46320,,,,,,71.0,,2.0,,,,,,,,,,,,,183.0,1.0,,,,,,,,,
352,,iti,,html-keyboard-response,352,486440,0.0-1.0-504.0,0,0,46320,,,,,,71.0,,2.0,,,,,,,,,,,,,184.5,1.5,,,,,,,,,
353,,rl_choice,,html-keyboard-response,353,487185,0.0-1.0-506.0,0,0,46320,,741.0,,,75.0,72.0,72.0,2.0,easy,2000.0,3000.0,0.0,20.0,80.0,20.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,185.241,0.741,0.0,0.0,80.0,20.0,100.0,20.0,B,A,
354,,rl_choice_confirmation,,html-keyboard-response,354,487948,0.0-1.0-507.0-0.0,0,0,46320,,,,,,72.0,,2.0,,,,,,,,,,,,,186.0,0.759,,,,,,,,,
355,,isi,,html-keyboard-response,355,490951,0.0-1.0-509.0,0,0,46320,,,,,,72.0,,2.0,,,,,,,,,,,,,189.0,3.0,,,,,,,,,
356,,feedback,,html-keyboard-response,356,491954,0.0-1.0-510.0-0.0,0,0,46320,,,,,,72.0,,2.0,,,,,,,,,,,,,190.0,1.0,,,,,,,,,
357,,iti,,html-keyboard-response,357,493958,0.0-1.0-511.0,0,0,46320,,,,,,72.0,,2.0,,,,,,,,,,,,,192.0,2.0,,,,,,,,,
358,,rl_choice,,html-keyboard-response,358,494787,0.0-1.0-513.0,0,0,46320,,825.0,,,75.0,73.0,73.0,2.0,easy,1000.0,3500.0,0.0,20.0,80.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,192.825,0.825,0.0,0.0,80.0,20.0,60.0,40.0,B,A,
359,,rl_choice_confirmation,,html-keyboard-response,359,495823,0.0-1.0-514.0-0.0,0,0,46320,,,,,,73.0,,2.0,,,,,,,,,,,,,193.5,0.675,,,,,,,,,
360,,isi,,html-keyboard-response,360,499340,0.0-1.0-516.0,0,0,46320,,,,,,73.0,,2.0,,,,,,,,,,,,,197.0,3.5,,,,,,,,,
361,,feedback,,html-keyboard-response,361,500354,0.0-1.0-517.0-0.0,0,0,46320,,,,,,73.0,,2.0,,,,,,,,,,,,,198.0,1.0,,,,,,,,,
362,,iti,,html-keyboard-response,362,501362,0.0-1.0-518.0,0,0,46320,,,,,,73.0,,2.0,,,,,,,,,,,,,199.0,1.0,,,,,,,,,
363,,rl_choice,,html-keyboard-response,363,502245,0.0-1.0-520.0,0,0,46320,,880.0,,,75.0,74.0,74.0,2.0,hard,3000.0,1000.0,0.0,40.0,60.0,40.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,199.88,0.88,0.0,0.0,60.0,40.0,40.0,40.0,D,C,
364,,rl_choice_confirmation,,html-keyboard-response,364,502867,0.0-1.0-521.0-0.0,0,0,46320,,,,,,74.0,,2.0,,,,,,,,,,,,,200.5,0.62,,,,,,,,,
365,,isi,,html-keyboard-response,365,503868,0.0-1.0-523.0,0,0,46320,,,,,,74.0,,2.0,,,,,,,,,,,,,201.5,1.0,,,,,,,,,
366,,feedback,,html-keyboard-response,366,504872,0.0-1.0-524.0-0.0,0,0,46320,,,,,,74.0,,2.0,,,,,,,,,,,,,202.5,1.0,,,,,,,,,
367,,iti,,html-keyboard-response,367,507899,0.0-1.0-525.0,0,0,46320,,,,,,74.0,,2.0,,,,,,,,,,,,,205.5,3.0,,,,,,,,,
368,,rl_choice,,html-keyboard-response,368,508885,0.0-1.0-527.0,0,0,46320,,975.0,,,75.0,75.0,75.0,2.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,206.475,0.975,0.0,0.0,80.0,20.0,60.0,0.0,B,A,
369,,rl_choice_confirmation,,html-keyboard-response,369,509414,0.0-1.0-528.0-0.0,0,0,46320,,,,,,75.0,,2.0,,,,,,,,,,,,,207.0,0.525,,,,,,,,,
370,,isi,,html-keyboard-response,370,510417,0.0-1.0-530.0,0,0,46320,,,,,,75.0,,2.0,,,,,,,,,,,,,208.0,1.0,,,,,,,,,
371,,feedback,,html-keyboard-response,371,511421,0.0-1.0-531.0-0.0,0,0,46320,,,,,,75.0,,2.0,,,,,,,,,,,,,209.0,1.0,,,,,,,,,
