,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,onset,duration,no_response,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,total_bonus_tally
257,,rl_choice,,html-keyboard-response,257,326482,0.0-1.0-366.0,0,0,83590,,,,,,52.0,52.0,2.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,69.5,1.5,1.0,,,,,,,,
258,,rl_choice_warning,,html-keyboard-response,258,327487,0.0-1.0-368.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,70.5,1.0,,,,,,,,,
259,,isi,,html-keyboard-response,259,328492,0.0-1.0-369.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,71.5,1.0,,,,,,,,,
260,,iti,,html-keyboard-response,260,329498,0.0-1.0-371.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,72.5,1.0,,,,,,,,,
261,,rl_choice,,html-keyboard-response,261,331002,0.0-1.0-373.0,0,0,83590,,,,,,53.0,53.0,2.0,hard,3000.0,1500.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,74.0,1.5,1.0,,,,,,,,
262,,rl_choice_warning,,html-keyboard-response,262,332007,0.0-1.0-375.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,75.0,1.0,,,,,,,,,
263,,isi,,html-keyboard-response,263,333513,0.0-1.0-376.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,76.5,1.5,,,,,,,,,
264,,iti,,html-keyboard-response,264,336517,0.0-1.0-378.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,79.5,3.0,,,,,,,,,
265,,rl_choice,,html-keyboard-response,265,338022,0.0-1.0-380.0,0,0,83590,,,,,,54.0,54.0,2.0,hard,1500.0,1500.0,0.0,40.0,60.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,81.0,1.5,1.0,,,,,,,,
266,,rl_choice_warning,,html-keyboard-response,266,339029,0.0-1.0-382.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,82.0,1.0,,,,,,,,,
267,,isi,,html-keyboard-response,267,340535,0.0-1.0-383.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,83.5,1.5,,,,,,,,,
268,,iti,,html-keyboard-response,268,342039,0.0-1.0-385.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,85.0,1.5,,,,,,,,,
269,,rl_choice,,html-keyboard-response,269,343541,0.0-1.0-387.0,0,0,83590,,,,,,55.0,55.0,2.0,easy,1500.0,1500.0,1.0,80.0,20.0,80.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,86.5,1.5,1.0,,,,,,,,
270,,rl_choice_warning,,html-keyboard-response,270,344546,0.0-1.0-389.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,87.5,1.0,,,,,,,,,
271,,isi,,html-keyboard-response,271,346049,0.0-1.0-390.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,89.0,1.5,,,,,,,,,
272,,iti,,html-keyboard-response,272,347551,0.0-1.0-392.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,90.5,1.5,,,,,,,,,
273,,rl_choice,,html-keyboard-response,273,349056,0.0-1.0-394.0,0,0,83590,,,,,,56.0,56.0,2.0,hard,1500.0,2000.0,1.0,60.0,40.0,60.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,92.0,1.5,1.0,,,,,,,,
274,,rl_choice_warning,,html-keyboard-response,274,350058,0.0-1.0-396.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,93.0,1.0,,,,,,,,,
275,,isi,,html-keyboard-response,275,352064,0.0-1.0-397.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,95.0,2.0,,,,,,,,,
276,,iti,,html-keyboard-response,276,353567,0.0-1.0-399.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,96.5,1.5,,,,,,,,,
277,,rl_choice,,html-keyboard-response,277,354761,0.0-1.0-401.0,0,0,83590,,1192.0,,,75.0,57.0,57.0,2.0,hard,1500.0,2000.0,1.0,60.0,40.0,60.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,97.692,1.192,0.0,0.0,40.0,60.0,60.0,60.0,A,B,
278,,rl_choice_confirmation,,html-keyboard-response,278,355073,0.0-1.0-402.0-0.0,0,0,83590,,,,,,57.0,,,,,,,,,,,,,,,98.0,0.308,,,,,,,,,
279,,isi,,html-keyboard-response,279,357074,0.0-1.0-404.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,100.0,2.0,,,,,,,,,
280,,feedback,,html-keyboard-response,280,358080,0.0-1.0-405.0-0.0,0,0,83590,,,,,,57.0,,,,,,,,,,,,,,,101.0,1.0,,,,,,,,,
281,,iti,,html-keyboard-response,281,359582,0.0-1.0-406.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,102.5,1.5,,,,,,,,,
282,,rl_choice,,html-keyboard-response,282,359837,0.0-1.0-408.0,0,0,83590,,254.0,,,75.0,58.0,58.0,2.0,easy,1000.0,2000.0,0.0,20.0,80.0,0.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,102.754,0.254,0.0,0.0,80.0,20.0,60.0,0.0,D,C,
283,,rl_choice_confirmation,,html-keyboard-response,283,361088,0.0-1.0-409.0-0.0,0,0,83590,,,,,,58.0,,,,,,,,,,,,,,,104.0,1.246,,,,,,,,,
284,,isi,,html-keyboard-response,284,363093,0.0-1.0-411.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,106.0,2.0,,,,,,,,,
285,,feedback,,html-keyboard-response,285,364099,0.0-1.0-412.0-0.0,0,0,83590,,,,,,58.0,,,,,,,,,,,,,,,107.0,1.0,,,,,,,,,
286,,iti,,html-keyboard-response,286,365105,0.0-1.0-413.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,108.0,1.0,,,,,,,,,
287,,rl_choice,,html-keyboard-response,287,365549,0.0-1.0-415.0,0,0,83590,,443.0,,,75.0,59.0,59.0,2.0,easy,1000.0,1000.0,1.0,80.0,20.0,80.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,108.443,0.443,0.0,0.0,20.0,80.0,0.0,80.0,C,D,
288,,rl_choice_confirmation,,html-keyboard-response,288,366609,0.0-1.0-416.0-0.0,0,0,83590,,,,,,59.0,,,,,,,,,,,,,,,109.5,1.057,,,,,,,,,
289,,isi,,html-keyboard-response,289,367614,0.0-1.0-418.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,110.5,1.0,,,,,,,,,
290,,feedback,,html-keyboard-response,290,368619,0.0-1.0-419.0-0.0,0,0,83590,,,,,,59.0,,,,,,,,,,,,,,,111.5,1.0,,,,,,,,,
291,,iti,,html-keyboard-response,291,369621,0.0-1.0-420.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,112.5,1.0,,,,,,,,,
292,,rl_choice,,html-keyboard-response,292,369942,0.0-1.0-422.0,0,0,83590,,320.0,,,75.0,60.0,60.0,2.0,easy,3000.0,1500.0,1.0,80.0,20.0,80.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,112.82,0.32,0.0,0.0,20.0,80.0,20.0,80.0,C,D,
293,,rl_choice_confirmation,,html-keyboard-response,293,371125,0.0-1.0-423.0-0.0,0,0,83590,,,,,,60.0,,,,,,,,,,,,,,,114.0,1.18,,,,,,,,,
294,,isi,,html-keyboard-response,294,372631,0.0-1.0-425.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,115.5,1.5,,,,,,,,,
295,,feedback,,html-keyboard-response,295,373638,0.0-1.0-426.0-0.0,0,0,83590,,,,,,60.0,,,,,,,,,,,,,,,116.5,1.0,,,,,,,,,
296,,iti,,html-keyboard-response,296,376642,0.0-1.0-427.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,119.5,3.0,,,,,,,,,
297,,rl_choice,,html-keyboard-response,297,377737,0.0-1.0-429.0,0,0,83590,,1093.0,,,68.0,61.0,61.0,2.0,hard,2000.0,1500.0,1.0,60.0,40.0,60.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,120.593,1.093,0.0,1.0,60.0,40.0,60.0,40.0,B,A,
298,,rl_choice_confirmation,,html-keyboard-response,298,378149,0.0-1.0-430.0-0.0,0,0,83590,,,,,,61.0,,,,,,,,,,,,,,,121.0,0.407,,,,,,,,,
299,,isi,,html-keyboard-response,299,379650,0.0-1.0-432.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,122.5,1.5,,,,,,,,,
300,,feedback,,html-keyboard-response,300,380655,0.0-1.0-433.0-0.0,0,0,83590,,,,,,61.0,,,,,,,,,,,,,,,123.5,1.0,,,,,,,,,
301,,iti,,html-keyboard-response,301,382659,0.0-1.0-434.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,125.5,2.0,,,,,,,,,
302,,rl_choice,,html-keyboard-response,302,383296,0.0-1.0-436.0,0,0,83590,,635.0,,,68.0,62.0,62.0,2.0,easy,1500.0,3000.0,1.0,80.0,20.0,60.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,126.135,0.635,0.0,1.0,80.0,20.0,60.0,40.0,D,C,
303,,rl_choice_confirmation,,html-keyboard-response,303,384166,0.0-1.0-437.0-0.0,0,0,83590,,,,,,62.0,,,,,,,,,,,,,,,127.0,0.865,,,,,,,,,
304,,isi,,html-keyboard-response,304,387171,0.0-1.0-439.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,130.0,3.0,,,,,,,,,
305,,feedback,,html-keyboard-response,305,388177,0.0-1.0-440.0-0.0,0,0,83590,,,,,,62.0,,,,,,,,,,,,,,,131.0,1.0,,,,,,,,,
306,,iti,,html-keyboard-response,306,389680,0.0-1.0-441.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,132.5,1.5,,,,,,,,,
307,,rl_choice,,html-keyboard-response,307,389928,0.0-1.0-443.0,0,0,83590,,246.0,,,68.0,63.0,63.0,2.0,hard,3000.0,3000.0,0.0,40.0,60.0,60.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,132.746,0.246,0.0,1.0,40.0,60.0,60.0,80.0,A,B,
308,,rl_choice_confirmation,,html-keyboard-response,308,391186,0.0-1.0-444.0-0.0,0,0,83590,,,,,,63.0,,,,,,,,,,,,,,,134.0,1.254,,,,,,,,,
309,,isi,,html-keyboard-response,309,394188,0.0-1.0-446.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,137.0,3.0,,,,,,,,,
310,,feedback,,html-keyboard-response,310,395193,0.0-1.0-447.0-0.0,0,0,83590,,,,,,63.0,,,,,,,,,,,,,,,138.0,1.0,,,,,,,,,
311,,iti,,html-keyboard-response,311,398198,0.0-1.0-448.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,141.0,3.0,,,,,,,,,
312,,rl_choice,,html-keyboard-response,312,398343,0.0-1.0-450.0,0,0,83590,,142.0,,,68.0,64.0,64.0,2.0,easy,2000.0,3500.0,1.0,80.0,20.0,60.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,141.142,0.142,0.0,1.0,80.0,20.0,60.0,0.0,D,C,
313,,rl_choice_confirmation,,html-keyboard-response,313,399706,0.0-1.0-451.0-0.0,0,0,83590,,,,,,64.0,,,,,,,,,,,,,,,142.5,1.358,,,,,,,,,
314,,isi,,html-keyboard-response,314,403211,0.0-1.0-453.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,146.0,3.5,,,,,,,,,
315,,feedback,,html-keyboard-response,315,404217,0.0-1.0-454.0-0.0,0,0,83590,,,,,,64.0,,,,,,,,,,,,,,,147.0,1.0,,,,,,,,,
316,,iti,,html-keyboard-response,316,406219,0.0-1.0-455.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,149.0,2.0,,,,,,,,,
317,,rl_choice,,html-keyboard-response,317,406593,0.0-1.0-457.0,0,0,83590,,372.0,,,68.0,65.0,65.0,2.0,hard,1000.0,3000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,149.372,0.372,0.0,1.0,40.0,60.0,40.0,40.0,A,B,
318,,rl_choice_confirmation,,html-keyboard-response,318,407726,0.0-1.0-458.0-0.0,0,0,83590,,,,,,65.0,,,,,,,,,,,,,,,150.5,1.128,,,,,,,,,
319,,isi,,html-keyboard-response,319,410732,0.0-1.0-460.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,153.5,3.0,,,,,,,,,
320,,feedback,,html-keyboard-response,320,411739,0.0-1.0-461.0-0.0,0,0,83590,,,,,,65.0,,,,,,,,,,,,,,,154.5,1.0,,,,,,,,,
321,,iti,,html-keyboard-response,321,412743,0.0-1.0-462.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,155.5,1.0,,,,,,,,,
322,,rl_choice,,html-keyboard-response,322,413035,0.0-1.0-464.0,0,0,83590,,291.0,,,68.0,66.0,66.0,2.0,hard,1000.0,1000.0,1.0,60.0,40.0,80.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,155.791,0.291,0.0,1.0,60.0,40.0,80.0,60.0,B,A,
323,,rl_choice_confirmation,,html-keyboard-response,323,414247,0.0-1.0-465.0-0.0,0,0,83590,,,,,,66.0,,,,,,,,,,,,,,,157.0,1.209,,,,,,,,,
324,,isi,,html-keyboard-response,324,415253,0.0-1.0-467.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,158.0,1.0,,,,,,,,,
325,,feedback,,html-keyboard-response,325,416258,0.0-1.0-468.0-0.0,0,0,83590,,,,,,66.0,,,,,,,,,,,,,,,159.0,1.0,,,,,,,,,
326,,iti,,html-keyboard-response,326,417261,0.0-1.0-469.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,160.0,1.0,,,,,,,,,
327,,rl_choice,,html-keyboard-response,327,417704,0.0-1.0-471.0,0,0,83590,,440.0,,,68.0,67.0,67.0,2.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,160.44,0.44,0.0,1.0,40.0,60.0,40.0,80.0,A,B,
328,,rl_choice_confirmation,,html-keyboard-response,328,418766,0.0-1.0-472.0-0.0,0,0,83590,,,,,,67.0,,,,,,,,,,,,,,,161.5,1.06,,,,,,,,,
329,,isi,,html-keyboard-response,329,419772,0.0-1.0-474.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,162.5,1.0,,,,,,,,,
330,,feedback,,html-keyboard-response,330,420775,0.0-1.0-475.0-0.0,0,0,83590,,,,,,67.0,,,,,,,,,,,,,,,163.5,1.0,,,,,,,,,
331,,iti,,html-keyboard-response,331,421779,0.0-1.0-476.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,164.5,1.0,,,,,,,,,
332,,rl_choice,,html-keyboard-response,332,422039,0.0-1.0-478.0,0,0,83590,,258.0,,,68.0,68.0,68.0,2.0,easy,1500.0,1500.0,1.0,80.0,20.0,100.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,164.758,0.258,0.0,1.0,80.0,20.0,100.0,40.0,D,C,
333,,rl_choice_confirmation,,html-keyboard-response,333,423284,0.0-1.0-479.0-0.0,0,0,83590,,,,,,68.0,,,,,,,,,,,,,,,166.0,1.242,,,,,,,,,
334,,isi,,html-keyboard-response,334,424789,0.0-1.0-481.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,167.5,1.5,,,,,,,,,
335,,feedback,,html-keyboard-response,335,425793,0.0-1.0-482.0-0.0,0,0,83590,,,,,,68.0,,,,,,,,,,,,,,,168.5,1.0,,,,,,,,,
336,,iti,,html-keyboard-response,336,427298,0.0-1.0-483.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,170.0,1.5,,,,,,,,,
337,,rl_choice,,html-keyboard-response,337,428800,0.0-1.0-485.0,0,0,83590,,,,,,69.0,69.0,2.0,hard,2000.0,1000.0,0.0,40.0,60.0,60.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,171.5,1.5,1.0,,,,,,,,
338,,rl_choice_warning,,html-keyboard-response,338,429802,0.0-1.0-487.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,172.5,1.0,,,,,,,,,
339,,isi,,html-keyboard-response,339,430807,0.0-1.0-488.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,173.5,1.0,,,,,,,,,
340,,iti,,html-keyboard-response,340,432813,0.0-1.0-490.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,175.5,2.0,,,,,,,,,
341,,rl_choice,,html-keyboard-response,341,432904,0.0-1.0-492.0,0,0,83590,,88.0,,,68.0,70.0,70.0,2.0,hard,1000.0,3500.0,1.0,60.0,40.0,80.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,175.588,0.088,0.0,1.0,60.0,40.0,80.0,20.0,B,A,
342,,rl_choice_confirmation,,html-keyboard-response,342,434318,0.0-1.0-493.0-0.0,0,0,83590,,,,,,70.0,,,,,,,,,,,,,,,177.0,1.412,,,,,,,,,
343,,isi,,html-keyboard-response,343,437825,0.0-1.0-495.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,180.5,3.5,,,,,,,,,
344,,feedback,,html-keyboard-response,344,438830,0.0-1.0-496.0-0.0,0,0,83590,,,,,,70.0,,,,,,,,,,,,,,,181.5,1.0,,,,,,,,,
345,,iti,,html-keyboard-response,345,439831,0.0-1.0-497.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,182.5,1.0,,,,,,,,,
346,,rl_choice,,html-keyboard-response,346,439914,0.0-1.0-499.0,0,0,83590,,81.0,,,68.0,71.0,71.0,2.0,easy,2000.0,1000.0,1.0,80.0,20.0,100.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,182.581,0.081,0.0,1.0,80.0,20.0,100.0,20.0,D,C,
347,,rl_choice_confirmation,,html-keyboard-response,347,441335,0.0-1.0-500.0-0.0,0,0,83590,,,,,,71.0,,,,,,,,,,,,,,,184.0,1.419,,,,,,,,,
348,,isi,,html-keyboard-response,348,442341,0.0-1.0-502.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,185.0,1.0,,,,,,,,,
349,,feedback,,html-keyboard-response,349,443344,0.0-1.0-503.0-0.0,0,0,83590,,,,,,71.0,,,,,,,,,,,,,,,186.0,1.0,,,,,,,,,
350,,iti,,html-keyboard-response,350,445350,0.0-1.0-504.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,188.0,2.0,,,,,,,,,
351,,rl_choice,,html-keyboard-response,351,445495,0.0-1.0-506.0,0,0,83590,,144.0,,,75.0,72.0,72.0,2.0,easy,1500.0,1000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,188.144,0.144,0.0,0.0,80.0,20.0,80.0,20.0,D,C,
352,,rl_choice_confirmation,,html-keyboard-response,352,446857,0.0-1.0-507.0-0.0,0,0,83590,,,,,,72.0,,,,,,,,,,,,,,,189.5,1.356,,,,,,,,,
353,,isi,,html-keyboard-response,353,447862,0.0-1.0-509.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,190.5,1.0,,,,,,,,,
354,,feedback,,html-keyboard-response,354,448867,0.0-1.0-510.0-0.0,0,0,83590,,,,,,72.0,,,,,,,,,,,,,,,191.5,1.0,,,,,,,,,
355,,iti,,html-keyboard-response,355,450369,0.0-1.0-511.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,193.0,1.5,,,,,,,,,
356,,rl_choice,,html-keyboard-response,356,451874,0.0-1.0-513.0,0,0,83590,,,,,,73.0,73.0,2.0,hard,1500.0,1500.0,0.0,40.0,60.0,40.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,194.5,1.5,1.0,,,,,,,,
357,,rl_choice_warning,,html-keyboard-response,357,452878,0.0-1.0-515.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,195.5,1.0,,,,,,,,,
358,,isi,,html-keyboard-response,358,454383,0.0-1.0-516.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,197.0,1.5,,,,,,,,,
359,,iti,,html-keyboard-response,359,455887,0.0-1.0-518.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,198.5,1.5,,,,,,,,,
360,,rl_choice,,html-keyboard-response,360,457480,0.0-1.0-520.0,0,0,83590,,,,,,74.0,74.0,2.0,hard,2000.0,1000.0,1.0,60.0,40.0,80.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,200.0,1.5,1.0,,,,,,,,
361,,rl_choice_warning,,html-keyboard-response,361,459464,0.0-1.0-522.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,201.0,1.0,,,,,,,,,
362,,isi,,html-keyboard-response,362,461468,0.0-1.0-523.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,202.0,1.0,,,,,,,,,
363,,iti,,html-keyboard-response,363,464464,0.0-1.0-525.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,204.0,2.0,,,,,,,,,
364,,rl_choice,,html-keyboard-response,364,466465,0.0-1.0-527.0,0,0,83590,,,,,,75.0,75.0,2.0,hard,1000.0,1500.0,1.0,60.0,40.0,80.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,205.5,1.5,1.0,,,,,,,,
365,,rl_choice_warning,,html-keyboard-response,365,468464,0.0-1.0-529.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,206.5,1.0,,,,,,,,,
366,,isi,,html-keyboard-response,366,470465,0.0-1.0-530.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,208.0,1.5,,,,,,,,,
367,,iti,,html-keyboard-response,367,472465,0.0-1.0-532.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,209.0,1.0,,,,,,,,,
368,,rl_choice,,html-keyboard-response,368,473971,0.0-1.0-534.0,0,0,83590,,,,,,76.0,76.0,2.0,hard,3500.0,1000.0,0.0,40.0,60.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,210.5,1.5,1.0,,,,,,,,
369,,rl_choice_warning,,html-keyboard-response,369,474974,0.0-1.0-536.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,211.5,1.0,,,,,,,,,
370,,isi,,html-keyboard-response,370,475978,0.0-1.0-537.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,212.5,1.0,,,,,,,,,
371,,iti,,html-keyboard-response,371,479482,0.0-1.0-539.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,216.0,3.5,,,,,,,,,
372,,rl_choice,,html-keyboard-response,372,480084,0.0-1.0-541.0,0,0,83590,,601.0,,,68.0,77.0,77.0,2.0,easy,1000.0,1000.0,1.0,80.0,20.0,60.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,216.601,0.601,0.0,1.0,80.0,20.0,60.0,0.0,D,C,
373,,rl_choice_confirmation,,html-keyboard-response,373,480989,0.0-1.0-542.0-0.0,0,0,83590,,,,,,77.0,,,,,,,,,,,,,,,217.5,0.899,,,,,,,,,
374,,isi,,html-keyboard-response,374,481992,0.0-1.0-544.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,218.5,1.0,,,,,,,,,
375,,feedback,,html-keyboard-response,375,482995,0.0-1.0-545.0-0.0,0,0,83590,,,,,,77.0,,,,,,,,,,,,,,,219.5,1.0,,,,,,,,,
376,,iti,,html-keyboard-response,376,484001,0.0-1.0-546.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,220.5,1.0,,,,,,,,,
377,,rl_choice,,html-keyboard-response,377,484182,0.0-1.0-548.0,0,0,83590,,180.0,,,68.0,78.0,78.0,2.0,hard,1500.0,2000.0,1.0,60.0,40.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,220.68,0.18,0.0,1.0,60.0,40.0,60.0,20.0,B,A,
378,,rl_choice_confirmation,,html-keyboard-response,378,485503,0.0-1.0-549.0-0.0,0,0,83590,,,,,,78.0,,,,,,,,,,,,,,,222.0,1.32,,,,,,,,,
379,,isi,,html-keyboard-response,379,487507,0.0-1.0-551.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,224.0,2.0,,,,,,,,,
380,,feedback,,html-keyboard-response,380,488509,0.0-1.0-552.0-0.0,0,0,83590,,,,,,78.0,,,,,,,,,,,,,,,225.0,1.0,,,,,,,,,
381,,iti,,html-keyboard-response,381,490013,0.0-1.0-553.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,226.5,1.5,,,,,,,,,
382,,rl_choice,,html-keyboard-response,382,490670,0.0-1.0-555.0,0,0,83590,,655.0,,,68.0,79.0,79.0,2.0,hard,1000.0,2000.0,1.0,60.0,40.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,227.155,0.655,0.0,1.0,60.0,40.0,40.0,60.0,B,A,
383,,rl_choice_confirmation,,html-keyboard-response,383,491521,0.0-1.0-556.0-0.0,0,0,83590,,,,,,79.0,,,,,,,,,,,,,,,228.0,0.845,,,,,,,,,
384,,isi,,html-keyboard-response,384,493523,0.0-1.0-558.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,230.0,2.0,,,,,,,,,
385,,feedback,,html-keyboard-response,385,494525,0.0-1.0-559.0-0.0,0,0,83590,,,,,,79.0,,,,,,,,,,,,,,,231.0,1.0,,,,,,,,,
386,,iti,,html-keyboard-response,386,495528,0.0-1.0-560.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,232.0,1.0,,,,,,,,,0.63
